,strategy,gov_policy,home_sar,effective_r,base_r,manual_traces,app_traces,test_needed,persondays_quarantined,secondary_infections,secondary_infections_social,secondary_infections_isolating,secondary_infections_contact
137,S2,test_based_TTI,0.9,2.2077337929671104,4.99383096853794,174.228,28.128,90.012,2773.536,97.14,9.863999999999999,38.660460435929885,5.670701823273814
138,S2,test_based_TTI,1.0,2.310095381057525,5.032846715328467,169.69199999999998,28.343999999999998,89.028,2684.7360000000003,99.288,8.688,39.55213198957803,5.474306332919071
139,S2,test_based_TTI,1.0,2.3676611062044977,5.311672683513839,179.628,23.688,89.94000000000001,2804.448,105.936,11.208,42.203578629831206,5.303788268026272
140,S2,test_based_TTI_test_contacts,0.1,1.4356644321311385,3.5107913669064748,177.49200000000002,23.880000000000003,230.46,1157.64,70.272,11.136,24.743952669506882,5.655788056956242
141,S2,test_based_TTI_test_contacts,0.1,1.4553797353963047,3.542056074766355,211.38,37.428000000000004,257.82,1227.816,72.768,9.96,26.188590882141554,6.7200878338767716
142,S2,test_based_TTI_test_contacts,0.2,1.5517023203144105,3.592526690391459,198.456,31.68,248.484,1156.464,72.684,8.436,26.825439422355075,6.028519233043741
143,S2,test_based_TTI_test_contacts,0.2,1.69632066106304,3.6653340948029696,171.408,21.875999999999998,225.6,1127.712,77.016,10.656,25.383418026463765,5.333492243279617
144,S2,test_based_TTI_test_contacts,0.3,1.7495769492969997,3.931238885595732,194.004,28.752000000000002,244.22400000000002,1128.6,79.584,9.516,28.313756904021652,6.335807334409826
145,S2,test_based_TTI_test_contacts,0.3,1.7995384260950817,3.730958230958231,174.624,26.388,227.556,1081.7040000000002,72.888,8.256,24.288442542978903,5.187774764827568
146,S2,test_based_TTI_test_contacts,0.4,1.7620993074523958,3.9772866789441377,161.64,21.264,216.684,1074.672,77.748,10.283999999999999,27.47296381716733,5.545518920753183
147,S2,test_based_TTI_test_contacts,0.4,1.812504245369005,4.146252285191956,180.816,29.82,233.868,1124.76,81.648,10.668000000000001,29.24862873117428,6.0395376690192135
148,S2,test_based_TTI_test_contacts,0.5,1.8932556500364752,4.1250789639924195,157.10399999999998,23.868,215.148,1031.136,78.36,8.316,29.2661823897239,4.813533282183164
149,S2,test_based_TTI_test_contacts,0.5,1.9506821601269655,4.338359469240048,174.648,23.964,228.144,1095.24,86.316,10.392,31.775222692020513,5.338005050093368
150,S2,test_based_TTI_test_contacts,0.6,2.0965104217812383,4.5793103448275865,162.252,26.832,219.96,1024.2479999999998,87.64800000000001,10.668000000000001,32.12489053170284,4.727899995404224
151,S2,test_based_TTI_test_contacts,0.6,1.926708498414498,4.426616915422885,169.74,27.012,225.852,1043.3519999999999,85.416,10.452,32.816861639189916,4.969371175403897
152,S2,test_based_TTI_test_contacts,0.7,2.1468850180621564,4.620450606585789,178.68,28.236,233.244,1056.768,95.976,11.532,34.08122185909614,5.767682545716704
153,S2,test_based_TTI_test_contacts,0.7,2.0391136104965164,4.523325358851674,170.808,28.248,225.672,1032.24,90.756,9.012,35.67450683693983,5.1567176820580345
154,S2,test_based_TTI_test_contacts,0.8,2.124638193394327,4.866293532338308,154.344,21.408,213.276,1010.3760000000001,93.89999999999999,9.18,38.63705390908394,5.085927511179066
155,S2,test_based_TTI_test_contacts,0.8,2.2065138679083485,5.1165165165165165,180.036,21.132,231.43200000000002,1053.84,102.228,11.700000000000001,40.966171583923675,5.475681335267455
156,S2,test_based_TTI_test_contacts,0.9,2.549546591478588,5.158682634730539,181.116,25.74,233.232,1022.856,103.38000000000001,10.236,36.00394074331176,6.047145563457261
157,S2,test_based_TTI_test_contacts,0.9,2.36244763732302,5.108747044917258,183.23999999999998,25.656,234.612,1036.32,103.728,10.668000000000001,38.96604693853004,6.126816233263249
158,S2,test_based_TTI_test_contacts,1.0,2.442579637041344,5.306633291614518,179.244,28.908,233.33999999999997,1012.128,101.75999999999999,11.34,38.08190730132141,5.499185578773753
159,S2,test_based_TTI_test_contacts,1.0,2.525809604576973,5.5682102628285355,169.728,24.804,224.748,1015.248,106.77600000000001,9.996,43.107488607496,5.237586415135911
160,S3,no_TTI,0.1,1.4280504704908281,3.4758162031438937,0.0,0.0,0.0,857.4960000000001,68.988,22.176,18.468054261698036,-1.3322676295501878e-17
161,S3,no_TTI,0.1,1.3620670951959435,3.393258426966292,0.0,0.0,0.0,835.704,65.232,22.248,16.799622161953184,1.0658141036401503e-17
162,S3,no_TTI,0.2,1.4699224833811115,3.653731343283582,0.0,0.0,0.0,836.424,73.44,25.944,17.95055808403964,1.5987211554602253e-17
163,S3,no_TTI,0.2,1.4340164012583312,3.5769462884731444,0.0,0.0,0.0,814.392,71.124,22.284,20.32601787737933,6.661338147750939e-18
164,S3,no_TTI,0.3,1.7315476402085337,4.217153284671533,0.0,0.0,0.0,828.192,83.196,26.796,22.240028153966048,-2.6645352591003758e-18
165,S3,no_TTI,0.3,1.5558163048203753,4.002385211687537,0.0,0.0,0.0,829.6560000000001,80.544,26.651999999999997,22.582752681794766,-6.661338147750939e-17
166,S3,no_TTI,0.4,1.6451451270953954,4.217265353418308,0.0,0.0,0.0,834.024,87.348,26.052,27.22175412760016,1.3322676295501879e-18
167,S3,no_TTI,0.4,1.6647557572431904,4.169888693614529,0.0,0.0,0.0,823.776,85.416,26.064,25.251143068630462,4.662936703425657e-17
168,S3,no_TTI,0.5,1.8430710203140594,4.492700729927007,0.0,0.0,0.0,798.12,88.632,24.804,27.46789491124421,-7.993605777301126e-18
169,S3,no_TTI,0.5,1.90295463655039,4.335336538461538,0.0,0.0,0.0,794.496,86.56800000000001,21.96,26.609801817361802,-3.1974423109204506e-17
170,S3,no_TTI,0.6,1.845339169569428,4.646674584323041,0.0,0.0,0.0,803.904,93.89999999999999,23.496,33.113386061341,5.062616992290714e-17
171,S3,no_TTI,0.6,1.707976255745707,4.526376146788991,0.0,0.0,0.0,810.696,94.728,26.304000000000002,32.67947291975385,1.865174681370263e-17
172,S3,no_TTI,0.7,1.9721195169506334,4.682587666263603,0.0,0.0,0.0,761.568,92.94,22.176,31.621371827563834,-1.199040866595169e-17
173,S3,no_TTI,0.7,1.9371398713831658,4.666866387058119,0.0,0.0,0.0,759.192,93.468,24.948,29.722962655937938,1.199040866595169e-17
174,S3,no_TTI,0.8,2.1129263240269385,4.70122699386503,0.0,0.0,0.0,749.016,91.956,21.456,29.171161102033068,-1.0658141036401503e-17
175,S3,no_TTI,0.8,1.9655632619725523,4.644016837041491,0.0,0.0,0.0,755.04,92.676,23.304000000000002,30.147219544075725,5.462297281155771e-17
176,S3,no_TTI,0.9,2.10906370944916,5.163277511961723,0.0,0.0,0.0,720.216,103.59599999999999,26.508000000000003,34.77174573361204,-5.062616992290714e-17
177,S3,no_TTI,0.9,2.3272377843179526,5.182897862232779,0.0,0.0,0.0,738.912,104.736,23.676000000000002,34.0311788545028,-4.929390229335695e-17
178,S3,no_TTI,1.0,2.254571286929424,5.147540983606557,0.0,0.0,0.0,714.192,101.736,22.740000000000002,34.43665308512684,8.126832540256147e-17
179,S3,no_TTI,1.0,2.2502055010072888,5.108827085852479,0.0,0.0,0.0,723.936,101.39999999999999,21.672,35.06592121600732,0.0
180,S3,symptom_based_TTI,0.1,1.2344914897807093,3.41865889212828,1385.7959999999998,201.72,89.136,4512.744000000001,70.35600000000001,22.512,17.343046545808885,5.095118594504127
181,S3,symptom_based_TTI,0.1,1.1393275064424941,3.4679715302491103,1373.508,195.084,89.904,4585.344,70.164,22.464000000000002,17.939937478545705,6.709188411109787
182,S3,symptom_based_TTI,0.2,1.1927731160117983,3.7116898849182314,1371.372,190.968,88.704,4548.552000000001,73.536,23.256,20.6475884343681,6.001190591206174
183,S3,symptom_based_TTI,0.2,1.2437084625991106,3.5569469290399525,1328.016,181.476,88.824,4472.688,71.58,21.612000000000002,18.717819677310807,6.221791221344709
184,S3,symptom_based_TTI,0.3,1.1236278449299135,3.602259215219976,1354.764,200.70000000000002,89.77199999999999,4475.376,72.708,21.864,22.246748009509645,5.917947568424999
185,S3,symptom_based_TTI,0.3,1.2560163867216956,3.9166666666666665,1386.3,191.724,89.652,4645.248,77.268,25.68,20.821266183332593,5.988042539421797
186,S3,symptom_based_TTI,0.4,1.4717109017023013,4.044957472660997,1349.028,200.568,89.916,4299.360000000001,79.89599999999999,22.548000000000002,23.20309038622021,5.075675883355936
187,S3,symptom_based_TTI,0.4,1.4865994403728133,4.081065088757397,1359.42,198.036,89.592,4396.0560000000005,82.764,24.012,22.29703939672659,6.30672395251275
188,S3,symptom_based_TTI,0.5,1.5570575060767908,4.191132414619533,1356.756,208.92000000000002,88.872,4520.472,83.94,20.688,26.106154456097734,5.961097812196273
189,S3,symptom_based_TTI,0.5,1.418183644923048,4.3182096873084,1324.9080000000001,192.288,90.53999999999999,4435.584,84.516,24.216,26.622846309581043,5.92046339198506
190,S3,symptom_based_TTI,0.6,1.6600973863572135,4.612537313432836,1366.368,213.3,88.992,4587.432,92.71199999999999,21.804,29.97841493228645,7.561627601933536
191,S3,symptom_based_TTI,0.6,1.493597522256973,4.566403881140085,1384.1760000000002,200.43599999999998,89.676,4620.6720000000005,90.36,24.876,29.62434262746491,6.304349602114112
192,S3,symptom_based_TTI,0.7,1.6791979172185465,4.924334140435835,1355.208,212.952,89.32799999999999,4446.936,97.62,26.88,31.48655811078495,5.965022378274579
193,S3,symptom_based_TTI,0.7,1.5961397193864122,4.782019704433497,1438.896,187.644,90.972,4878.624,93.192,24.708,30.505362391860892,6.873066756736686
194,S3,symptom_based_TTI,0.8,1.7321710599342761,4.950029394473839,1340.616,191.856,89.028,4417.272,101.03999999999999,26.028000000000002,33.423107601821684,6.231816722799863
195,S3,symptom_based_TTI,0.8,1.7184845944179084,4.893373493975903,1339.956,183.912,88.872,4390.32,97.476,24.9,32.595553918917204,5.7482329602780595
196,S3,symptom_based_TTI,0.9,1.7920592952759586,4.895767530006317,1321.5120000000002,192.96,89.46000000000001,4193.112,93.0,21.708000000000002,31.896437481950898,5.353604144986995
197,S3,symptom_based_TTI,0.9,1.9499401521945385,4.964880952380953,1329.768,193.488,89.376,4138.728,100.092,23.988,31.536700378609986,5.256506153148108
198,S3,symptom_based_TTI,1.0,1.8704323874239102,5.2,1333.044,199.27200000000002,89.916,4451.856,102.96,23.496,35.764884613413486,6.664554115593055
199,S3,symptom_based_TTI,1.0,2.0326358265726245,5.212753623188406,1418.268,208.18800000000002,88.728,4406.664,107.904,24.708,35.13957877838032,5.980859611566331
200,S3,test_based_TTI,0.1,1.0756626073501614,3.714888487040386,156.828,22.764,89.85600000000001,2644.056,73.95599999999999,29.424,18.62455733868651,4.493151474186515
201,S3,test_based_TTI,0.1,1.1064644503142955,3.3360655737704916,133.128,17.376,89.292,2362.128,68.37599999999999,22.535999999999998,18.740642822461332,4.421261803896893
202,S3,test_based_TTI,0.2,1.2331543886551493,3.798926014319809,156.0,17.808,89.568,2623.464,76.40400000000001,26.436,20.181115006526475,4.985683928841186
203,S3,test_based_TTI,0.2,1.255056927635619,3.7633061991233565,137.256,17.988,90.264,2398.704,72.12,23.267999999999997,20.043309187502153,4.756779851288884
204,S3,test_based_TTI,0.3,1.5375970853905594,3.993502658003544,160.824,20.148,88.824,2648.016,81.132,23.04,22.019688194164384,4.834489419040986
205,S3,test_based_TTI,0.3,1.2852742677769315,3.8213872832369944,147.51600000000002,23.172,89.676,2560.608,79.33200000000001,25.068,22.73381418975784,4.847892011193067
206,S3,test_based_TTI,0.4,1.5558662349990315,4.240762812872467,158.052,26.52,89.43599999999999,2605.776,85.392,23.184,25.485493506405923,5.393583985653556
207,S3,test_based_TTI,0.4,1.4978724458615422,4.1416515973478,154.584,20.580000000000002,90.14399999999999,2581.08,82.452,23.604000000000003,24.135715087951773,4.892640259836653
208,S3,test_based_TTI,0.5,1.569492331017544,4.410059171597633,153.816,22.56,89.904,2583.7439999999997,89.43599999999999,24.972,27.862326667292155,4.77236885967202
209,S3,test_based_TTI,0.5,1.537822468021353,4.093429776974081,131.628,19.272,88.824,2287.2960000000003,81.492,23.291999999999998,23.550043957159964,4.034986349470919
210,S3,test_based_TTI,0.6,1.7515965681488626,4.58375,150.264,16.296,89.892,2495.304,88.00800000000001,21.78,27.96609619356103,4.631249697980774
211,S3,test_based_TTI,0.6,1.7291176504519363,4.75,154.11599999999999,21.684,89.11200000000001,2527.92,96.444,25.248,31.67259432395717,4.415400901266657
212,S3,test_based_TTI,0.7,1.7752424229425505,4.615743440233236,142.248,24.983999999999998,89.604,2404.6800000000003,94.99199999999999,24.384,29.396926090428444,4.6765848454138315
213,S3,test_based_TTI,0.7,1.7411731301427071,4.565650644783118,138.3,21.504,89.556,2353.6079999999997,93.468,25.728,27.630432516548893,4.464271163169571
214,S3,test_based_TTI,0.8,1.8853264142363662,4.811550151975684,134.76,23.400000000000002,88.62,2282.664,94.98,22.788,30.670013097028434,4.305643485945668
215,S3,test_based_TTI,0.8,1.845312009054283,5.037735849056604,138.42,18.0,89.448,2347.152,102.528,26.34,34.29779191771804,4.334418074009139
216,S3,test_based_TTI,0.9,1.8862632174227578,5.0046783625731,153.408,25.512,89.508,2513.616,102.696,23.652,34.94360399125449,5.394274787230469
217,S3,test_based_TTI,0.9,1.926024657966502,5.02283950617284,133.07999999999998,22.596,89.11200000000001,2256.6,97.64399999999999,23.136,32.77822476856951,4.28785588056167
218,S3,test_based_TTI,1.0,2.0762444179619366,5.293908929627439,142.32,20.387999999999998,88.86,2370.648,107.424,23.951999999999998,36.89472193022575,4.446126340490602
219,S3,test_based_TTI,1.0,2.1434943682829504,5.33373786407767,140.976,19.14,89.268,2343.768,105.48,23.436,35.25619842287155,4.398056949964785
220,S3,test_based_TTI_test_contacts,0.1,1.147307533001842,3.409688995215311,161.88,25.355999999999998,217.704,1119.792,68.412,22.188000000000002,18.56439538177355,4.640026276077509
221,S3,test_based_TTI_test_contacts,0.1,1.220630868128401,3.436330718165359,135.45600000000002,18.48,194.952,1060.896,68.328,24.419999999999998,15.410627946092282,4.226347872042629
222,S3,test_based_TTI_test_contacts,0.2,1.2354706253645895,3.5783132530120483,117.13199999999999,14.94,182.148,1045.1039999999998,71.28,24.240000000000002,19.088912208940247,3.340512933797169
223,S3,test_based_TTI_test_contacts,0.2,1.2932445794882994,3.6987218502738894,149.196,19.26,207.108,1057.608,72.924,23.28,19.19609401206692,4.950295858741793
224,S3,test_based_TTI_test_contacts,0.3,1.327720180421701,3.843230403800475,157.89600000000002,16.944,213.324,1097.9279999999999,77.664,24.0,22.068008767143386,4.765421826894883
225,S3,test_based_TTI_test_contacts,0.3,1.3709486590597657,3.8877005347593583,137.016,17.58,197.62800000000001,1035.384,78.516,24.144,22.440104701309707,4.244216180319268
226,S3,test_based_TTI_test_contacts,0.4,1.4214534979396158,3.9418116376724655,148.908,25.752000000000002,206.88,1026.192,78.852,22.740000000000002,23.33107723908531,4.346166988130629
227,S3,test_based_TTI_test_contacts,0.4,1.497693675796863,4.072480848556276,135.576,21.575999999999997,197.304,1030.488,82.932,24.252,23.843816436649636,4.337149549423018
228,S3,test_based_TTI_test_contacts,0.5,1.5032229910717003,4.187200956937799,141.42000000000002,16.308,200.43599999999998,1036.632,84.012,22.776,26.77088068231565,4.3044532248217235
229,S3,test_based_TTI_test_contacts,0.5,1.5430113930494402,4.261529126213592,135.084,17.448,196.104,991.1279999999999,84.27600000000001,23.628,25.667307677777895,4.466099013276374
230,S3,test_based_TTI_test_contacts,0.6,1.7205140664072005,4.56280193236715,142.83599999999998,19.644000000000002,202.224,1005.552,90.67200000000001,23.256,28.68455460555535,4.541389866800727
231,S3,test_based_TTI_test_contacts,0.6,1.5527364038117892,4.33313679245283,144.648,19.548,203.22,1033.776,88.188,22.752,28.996305591059063,4.8384031185633845
232,S3,test_based_TTI_test_contacts,0.7,1.6901415146607843,4.796110414052698,143.316,18.732,203.55599999999998,997.464,91.74,24.360000000000003,30.665289899628775,4.385683207939739
233,S3,test_based_TTI_test_contacts,0.7,1.6205754704303421,4.3851717902350815,125.724,16.428,188.22,959.136,87.30000000000001,22.704,28.369993507952405,3.9635900267203232
234,S3,test_based_TTI_test_contacts,0.8,1.7315820741178862,4.668478260869565,141.504,23.700000000000003,201.012,986.088,92.772,20.928,32.87108085330176,4.562920169827561
235,S3,test_based_TTI_test_contacts,0.8,2.0253344382285063,4.8943990665110855,135.888,16.476,196.34400000000002,961.9680000000001,100.66799999999999,22.752,32.11962565071038,4.1392956238056415
236,S3,test_based_TTI_test_contacts,0.9,1.8598820555902715,4.9799270072992705,149.832,18.36,208.38,959.712,98.244,22.259999999999998,34.77567903434646,4.516567772968637
237,S3,test_based_TTI_test_contacts,0.9,1.8437685198426579,4.789315726290516,140.64,19.356,199.02,951.624,95.748,21.888,32.45938583341933,4.539993917886224
238,S3,test_based_TTI_test_contacts,1.0,1.9410951966493017,5.152082076041038,134.136,14.544,195.084,935.28,102.444,26.256,33.25687489928634,4.334388210538893
239,S3,test_based_TTI_test_contacts,1.0,1.935743824245008,5.120608899297424,136.524,17.928,196.848,949.056,104.952,24.348,36.515548153388465,4.413446424885813
240,S4,no_TTI,0.1,0.8681107156996496,3.2868080094228502,0.0,0.0,0.0,876.192,66.97200000000001,36.564,12.71937605690394,7.993605777301126e-18
241,S4,no_TTI,0.1,1.0058991819267873,3.509659090909091,0.0,0.0,0.0,860.616,74.12400000000001,39.252,13.627409277706251,1.3322676295501879e-18
242,S4,no_TTI,0.2,0.9281971952281929,3.4993939393939395,0.0,0.0,0.0,852.696,69.288,37.032,13.877695534481783,2.9309887850104134e-17
243,S4,no_TTI,0.2,0.9246131552708897,3.6431560071727436,0.0,0.0,0.0,855.144,73.14,38.903999999999996,15.673466294781612,-5.062616992290714e-17
244,S4,no_TTI,0.3,1.1504699447794733,3.8129149064574532,0.0,0.0,0.0,808.2,75.816,36.864,16.076055618004954,2.398081733190338e-17
245,S4,no_TTI,0.3,1.2049360892788168,4.0680722891566266,0.0,0.0,0.0,828.024,81.036,39.708000000000006,17.32567310156597,3.996802888650563e-18
246,S4,no_TTI,0.4,1.1303684809949994,4.143558282208589,0.0,0.0,0.0,813.528,81.048,39.827999999999996,19.10999251173781,2.9309887850104134e-17
247,S4,no_TTI,0.4,1.271095559970945,3.966142684401451,0.0,0.0,0.0,804.96,78.72,35.424,18.067295325696676,1.7319479184152442e-17
248,S4,no_TTI,0.5,1.2988509999062854,4.117154811715481,0.0,0.0,0.0,818.3040000000001,82.65599999999999,35.844,20.73626732588141,-6.661338147750939e-18
249,S4,no_TTI,0.5,1.317424263146275,4.020858164481526,0.0,0.0,0.0,792.792,80.964,33.972,20.464345037286595,-8.393286066166184e-17
250,S4,no_TTI,0.6,1.3351686657316857,4.674861708666257,0.0,0.0,0.0,774.0,91.272,43.644000000000005,21.560166970254553,-9.325873406851316e-18
251,S4,no_TTI,0.6,1.4911701833645883,4.698671497584541,0.0,0.0,0.0,757.56,93.372,40.403999999999996,23.335466116178885,7.860379014346108e-17
252,S4,no_TTI,0.7,1.4591055424852164,4.432889963724305,0.0,0.0,0.0,765.696,87.984,35.916000000000004,23.107673192753424,-6.661338147750939e-18
253,S4,no_TTI,0.7,1.4756848627736627,4.609263657957245,0.0,0.0,0.0,776.064,93.144,36.144000000000005,27.17936029306983,3.9968028886505634e-17
254,S4,no_TTI,0.8,1.6373737587828194,5.027828191167574,0.0,0.0,0.0,762.696,99.732,39.288000000000004,27.965054120783993,-6.128431095930865e-17
255,S4,no_TTI,0.8,1.4674402922415368,4.75916870415648,0.0,0.0,0.0,767.76,93.43199999999999,36.6,28.023212182714143,2.1316282072803006e-17
256,S4,no_TTI,0.9,1.7487145222038263,5.126597687157639,0.0,0.0,0.0,732.84,101.07600000000001,39.0,27.59834448022934,-1.0658141036401503e-17
257,S4,no_TTI,0.9,1.7483335649273775,4.975323149236193,0.0,0.0,0.0,755.952,101.616,36.468,29.440035269923243,-6.661338147750939e-18
258,S4,no_TTI,1.0,1.6256265524224638,5.314723926380368,0.0,0.0,0.0,720.7919999999999,103.95599999999999,39.827999999999996,32.33074463461661,-2.1316282072803006e-17
259,S4,no_TTI,1.0,1.7078742767238282,5.07837360047142,0.0,0.0,0.0,731.208,103.416,37.992,30.644848228795965,7.993605777301126e-18
260,S4,symptom_based_TTI,0.1,0.7809693362603384,3.5397412199630316,940.8240000000001,118.62,89.448,3302.2799999999997,68.94,37.836000000000006,12.201559551170146,3.6922816558235168
261,S4,symptom_based_TTI,0.1,0.7262566862045511,3.4239713774597496,967.9200000000001,131.7,89.748,3421.5119999999997,68.90400000000001,36.839999999999996,13.306223160833639,4.142587285985979
262,S4,symptom_based_TTI,0.2,0.8701602037631362,3.652281134401973,927.132,131.01600000000002,89.68799999999999,3179.304,71.08800000000001,36.264,14.696661869429493,3.190539924524834
263,S4,symptom_based_TTI,0.2,0.8697155169082592,3.7028604786923527,953.736,133.152,88.572,3492.696,76.116,38.7,15.031277542444034,4.506850291989797
264,S4,symptom_based_TTI,0.3,1.0148260431227007,3.982686567164179,964.7879999999999,144.204,88.992,3501.3120000000004,80.052,36.648,17.64363693347663,5.362359599757104
265,S4,symptom_based_TTI,0.3,0.924010673333559,3.9204758922980587,960.3119999999999,128.076,89.88,3246.072,75.132,37.248000000000005,16.45588289125568,3.72037656498
266,S4,symptom_based_TTI,0.4,1.0687565399980876,4.462448255470136,915.0840000000001,121.38000000000001,89.568,3341.688,90.552,42.54,22.083552966531137,4.241239323827682
267,S4,symptom_based_TTI,0.4,1.0735011940834354,4.200819672131147,963.096,139.944,89.028,3459.288,86.10000000000001,40.848,18.923132028909112,4.326387497156807
268,S4,symptom_based_TTI,0.5,1.2372363031041527,4.3578947368421055,899.0640000000001,124.992,89.304,3099.8160000000003,89.42399999999999,40.104,20.702143184025807,3.22976787627699
269,S4,symptom_based_TTI,0.5,1.0628996130774593,4.230586840545347,963.2520000000001,129.216,90.57600000000001,3398.208,85.644,36.756,23.110039655567576,4.26062057729234
